GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
2780,8.0,I did it even though it was risky.,Το έκανα παρόλο που ήταν επικίνδυνο,,
2781,6.0,I couldn't do it with my bare hands.,Δεν μπορούσα να το κάνω με γυμνά χέρια,,
2782,10.0,"As a pharmacist, I ensured compliance with regulatory guidelines.","Ως φαρμακοποιός, διασφάλισα τη συμμόρφωση με τις κανονιστικές οδηγίες",,
2783,5.0,I love team sports so I was really sad that I could not join the volleyball team.,"Λατρεύω τα ομαδικά αθλήματα, γι' αυτό στεναχωρήθηκα πολύ που δεν μπόρεσα να συμμετάσχω στην ομάδα βόλεϊ",,
2784,14.0,I don't like to read books because they're boring.,Δεν μου αρέσει να διαβάζω βιβλία γιατί είναι βαρετά,,
2785,1.0,I could not hold back the tears.,Δεν μπορούσα να συγκρατήσω τα δάκρυα,,
2787,14.0,I like to have the best mobile on the market.,Μου αρέσει να έχω το καλύτερο κινητό στην αγορά,,
2789,15.0,I always thought that it was healthy to have multiple partners.,Πάντα πίστευα ότι ήταν υγιές να έχεις πολλούς συντρόφους,,
2790,11.0,I'm not very good at showing my emotions.,,Δεν είμαι πολύ καλός στο να δείχνω τα συναισθήματά μου,Δεν είμαι πολύ καλή στο να δείχνω τα συναισθήματά μου
2793,8.0,I had a lot of experience with various drugs.,Είχα μεγάλη εμπειρία με διάφορα ναρκωτικά,,
2794,3.0,I like to spend time with children because they have great ideas and opinions.,Μου αρέσει να περνάω χρόνο με τα παιδιά γιατί έχουν υπέροχες ιδέες και απόψεις,,
2795,7.0,I changed my hair color according to the latest fashion.,Άλλαξα το χρώμα των μαλλιών μου σύμφωνα με την τελευταία λέξη της μόδας,,
2798,10.0,"In a business meeting, I actively listened to my colleagues and responded to their proposals with relevant comments.","Σε μια επαγγελματική συνάντηση, άκουσα ενεργά τους συναδέλφους μου και απάντησα στις προτάσεις τους με σχετικά σχόλια",,
2799,8.0,I did not need to ask for help.,Δεν χρειαζόταν να ζητήσω βοήθεια,,
2800,1.0,I performed a series of rituals before an important event.,Έκανα μια σειρά από τελετουργίες πριν από ένα σημαντικό γεγονός,,
2803,7.0,I thought about starting my own vlog about fashion.,Σκέφτηκα να ξεκινήσω το δικό μου vlog για τη μόδα,,
2804,2.0,When the deadline was approaching I just decided to share my answers with them.,"Όταν πλησίαζε η προθεσμία, απλώς αποφάσισα να μοιραστώ τις απαντήσεις μου μαζί τους",,
2806,12.0,I increased my earning potential to provide better financial support for my family.,Αύξησα τις δυνατότητες κερδών μου για να παρέχω καλύτερη οικονομική υποστήριξη στην οικογένειά μου,,
2807,14.0,"If I had known how boring university was, I would never have gone to it.","Αν ήξερα πόσο βαρετό ήταν το πανεπιστήμιο, δεν θα είχα πάει ποτέ σε αυτό",,
2808,5.0,I was with my friend who couldn't stop talking.,Ήμουν με τον φίλο μου που δεν μπορούσε να σταματήσει να μιλάει,,
2809,16.0,"When the building was in flames, I carried buckets of water all night.","Όταν το κτίριο ήταν στις φλόγες, κουβαλούσα κουβάδες με νερό όλη τη νύχτα",,
2811,10.0,I never stopped learning.,Δεν σταμάτησα ποτέ να μαθαίνω,,
2815,1.0,"I burst into tears at work after receiving a slightly critical email, even though I knew it was an overreaction and not worth getting so upset about.","Ξέσπασα σε κλάματα στη δουλειά αφού έλαβα ένα ελαφρώς επικριτικό email, παρόλο που ήξερα ότι ήταν υπερβολική αντίδραση και δεν άξιζε να εκνευρίζομαι τόσο",,
2817,7.0,I followed a lot of beauty influencers on social media.,Ακολούθησα πολλούς beauty influencers στα social media,,
2819,2.0,I never thought I'd be the one to turn him in to the police.,,Ποτέ δεν πίστευα ότι θα ήμουν αυτός που θα τον παρέδιδε στην αστυνομία,Ποτέ δεν πίστευα ότι θα ήμουν αυτή που θα τον παρέδιδε στην αστυνομία
2820,14.0,I went to see the new Lego movie and I think I was the only adult in the whole cinema.,Πήγα να δω τη νέα ταινία Lego και νομίζω ότι ήμουν ο μόνος ενήλικας σε ολόκληρο τον κινηματογράφο,,
2821,16.0,"I didn't want to get into a fight, but someone had to show them where their place was.","Δεν ήθελα να τσακωθώ, αλλά κάποιος έπρεπε να τους δείξει πού ήταν η θέση τους",,
2822,11.0,I assessed the risk and decided it was not worth it.,Εξέτασα τον κίνδυνο και αποφάσισα ότι δεν άξιζε τον κόπο,,
2823,6.0,"I don't want to go with you if you're driving, you are a horrible driver.","Δεν θέλω να πάω μαζί σου αν οδηγείς, είσαι φρικτός οδηγός",,
2825,3.0,"Out of every paycheck, I chose to send a portion of the money to someone because they need it more than I do.","Από κάθε μισθό, επέλεξα να στείλω ένα μέρος των χρημάτων σε κάποιον επειδή το χρειάζονται περισσότερο από εμένα",,
2828,10.0,I gave a keynote speech at a conference.,Έδωσα μια κεντρική ομιλία σε ένα συνέδριο,,
2829,10.0,I like to make a good first impression.,Μου αρέσει να κάνω μια καλή πρώτη εντύπωση,,
2830,11.0,I have never cared about what others think.,Ποτέ δεν με ενδιέφερε τι σκέφτονται οι άλλοι,,
2831,12.0,I took on an extra shift.,ανέλαβα μια επιπλέον βάρδια,,
2832,2.0,I like to go for walks in the park and listen to the birds.,Μου αρέσει να πηγαίνω βόλτες στο πάρκο και να ακούω τα πουλιά,,
2834,4.0,I spent the whole night baking this cake.,Πέρασα όλη τη νύχτα ψήνοντας αυτό το κέικ,,
2837,2.0,"I wondered how long this meeting would last, but I kept silent.","Αναρωτήθηκα πόσο θα διαρκούσε αυτή η συνάντηση, αλλά σιώπησα",,
2838,14.0,I did not take the medicine the doctor recommended.,Δεν πήρα το φάρμακο που μου συνέστησε ο γιατρός,,
2839,9.0,I always knew that you'd be mine.,,Πάντα ήξερα ότι θα ήσουν δικός μου,Πάντα ήξερα ότι θα ήσουν δική μου
2840,12.0,I sold items we no longer needed to contribute to paying off family debts.,Πούλησα αντικείμενα που δεν χρειαζόμασταν πλέον για να συνεισφέρουμε στην εξόφληση των οικογενειακών χρεών,,
2841,2.0,"I saw a very cute cat video, they were just like me.","Είδα ένα πολύ χαριτωμένο βίντεο με γάτες, ήταν ακριβώς όπως εγώ",,
2844,12.0,I never expected anyone to pay my bills.,Ποτέ δεν περίμενα ότι κάποιος θα πληρώσει τους λογαριασμούς μου,,
2845,1.0,I gave them money to feel better.,Τους έδωσα χρήματα για να νιώσουν καλύτερα,,
2846,8.0,I strapped on my hiking boots and embarked on a challenging trek.,Έδεσα τις μπότες πεζοπορίας μου και ξεκίνησα ένα δύσκολο ταξίδι,,
2847,16.0,"As I navigated the challenging obstacle course, I pushed my body to the limits.","Καθώς περνούσα την απαιτητική διαδρομή με εμπόδια, πίεσα το σώμα μου στα άκρα",,
2848,4.0,"I could never go to a public toilet, they are full of bacteria.","Δεν θα μπορούσα ποτέ να πάω σε μια δημόσια τουαλέτα, είναι γεμάτες βακτήρια",,
2849,4.0,I meticulously reviewed and revised my work.,Εξέτασα σχολαστικά και αναθεώρησα τη δουλειά μου,,
2850,10.0,I organised a workshop for all the stakeholders.,Οργάνωσα ένα εργαστήριο για όλους τους ενδιαφερόμενους,,
2851,6.0,"I attempted to swim long distances, but my endurance was weak.","Προσπάθησα να κολυμπήσω μεγάλες αποστάσεις, αλλά η αντοχή μου ήταν αδύναμη",,
2852,10.0,I have recently completed important and challenging research.,Πρόσφατα ολοκλήρωσα σημαντική και προκλητική έρευνα,,
2853,9.0,"I knew best what I could and could not do, you didn't have to tell me.","Ήξερα καλύτερα τι μπορούσα και τι δεν μπορούσα να κάνω, δεν χρειαζόταν να μου το πεις",,
2856,12.0,I took an extra shift this week.,,Πήρα μια επιπλέον βάρδια αυτήν την εβδομάδα,Πήρα μια επιπλέον βάρδια αυτή την εβδομάδα
2858,10.0,"As a psychologist, I developed personalized treatment plans to address mental health concerns.","Ως ψυχολόγος, ανέπτυξα εξατομικευμένα σχέδια θεραπείας για να αντιμετωπίσω τις ανησυχίες για την ψυχική υγεία",,
2859,4.0,I worked extra hard to be able to afford this massage appointment.,δούλεψα πολύ σκληρά για να μπορέσω να αντέξω οικονομικά αυτό το ραντεβού μασάζ,,
2860,11.0,I like to discuss with people who have different opinions.,Μου αρέσει να συζητώ με ανθρώπους που έχουν διαφορετικές απόψεις,,
2865,13.0,"In my position, it is crucial that I am able to detect and prevent threats early on.","Στη θέση μου, είναι σημαντικό να είμαι σε θέση να ανιχνεύσω και να αποτρέψω τις απειλές νωρίς",,
2868,14.0,"I was immature even after I graduated, I was still acting like a selfish kid.","Ήμουν ανώριμος ακόμα και μετά την αποφοίτησή μου, εξακολουθούσα να συμπεριφερόμουν σαν εγωιστικό παιδί",,
2869,10.0,I am experienced enough to be able to prioritise effectively.,,Είμαι αρκετά έμπειρος ώστε να μπορώ να βάλω προτεραιότητες αποτελεσματικά,Είμαι αρκετά έμπειρη ώστε να μπορώ να βάλω προτεραιότητες αποτελεσματικά
2870,3.0,I was aware of how they felt.,Ήξερα πώς ένιωθαν,,
2871,15.0,"In my private life, I have never encountered rejection.","Στην ιδιωτική μου ζωή, δεν έχω συναντήσει ποτέ απόρριψη",,
2872,13.0,I decided on the direction of the company.,Αποφάσισα για την κατεύθυνση της εταιρείας,,
2875,14.0,I didn't take any responsibility.,Δεν ανέλαβα καμία ευθύνη,,
2879,3.0,I like to make dinner for my family.,Μου αρέσει να φτιάχνω δείπνο για την οικογένειά μου,,
2882,15.0,I like kinky people.,Μου αρέσουν οι kinky άνθρωποι,,
2883,8.0,I always could do anything that I told myself.,Πάντα μπορούσα να κάνω οτιδήποτε έλεγα στον εαυτό μου,,
2884,7.0,I bought that perfume I saw in the ad.,αγόρασα αυτό το άρωμα που είδα στη διαφήμιση,,
2885,3.0,I met an elderly gentleman for whom I do grocery shopping every Monday.,Συνάντησα έναν ηλικιωμένο κύριο για τον οποίο κάνω ψώνια κάθε Δευτέρα,,
2886,5.0,I couldn't wait till Friday because that's a party day.,Δεν μπορούσα να περιμένω μέχρι την Παρασκευή γιατί είναι μέρα για πάρτι,,
2887,5.0,I called the neighbours over for a barbecue.,Κάλεσα τους γείτονες για μπάρμπεκιου,,
2890,1.0,I could not handle all the algebra rules.,Δεν μπορούσα να χειριστώ όλους τους κανόνες της άλγεβρας,,
2891,5.0,I attended a community workshop and participated in the discussion.,Παρευρέθηκα σε ένα κοινοτικό εργαστήριο και συμμετείχα στη συζήτηση,,
2892,5.0,I'm extremely communicative and love to meet new people.,,Είμαι εξαιρετικά επικοινωνιακός και μου αρέσει να γνωρίζω νέους ανθρώπους,Είμαι εξαιρετικά επικοινωνιακή και μου αρέσει να γνωρίζω νέους ανθρώπους
2893,7.0,I've discovered that the colour of this season is red.,Ανακάλυψα ότι το χρώμα αυτής της σεζόν είναι το κόκκινο,,
2894,6.0,"I had to give up, the opponents were just too fierce.","Έπρεπε να τα παρατήσω, οι αντίπαλοι ήταν πολύ σκληροί",,
2895,13.0,"As the leader, I left behind a legacy.","Ως αρχηγός, άφησα πίσω μου μια κληρονομιά",,
2896,5.0,"I have always loved holiday family reunions, it is so nice to be all together again.","Πάντα μου άρεσαν οι οικογενειακές συγκεντρώσεις διακοπών, είναι τόσο ωραίο να είμαστε ξανά όλοι μαζί",,
2897,2.0,"Even though I had won, I felt awkward when they gave me the award.","Αν και είχα κερδίσει, ένιωσα άβολα όταν μου έδωσαν το βραβείο",,
2899,1.0,I was so worried that I got completely paralysed.,Ανησυχούσα τόσο πολύ που παρέλυσα εντελώς,,
2900,14.0,I didn't want to be responsible for my decisions.,,Δεν ήθελα να είμαι υπεύθυνος για τις αποφάσεις μου,Δεν ήθελα να είμαι υπεύθυνη για τις αποφάσεις μου
2901,3.0,It is not a problem to make coffee - I like doing it.,Δεν είναι πρόβλημα να φτιάχνεις καφέ - μου αρέσει να τον κάνω,,
2903,2.0,I changed my schedule when they asked me to.,Άλλαξα το πρόγραμμά μου όταν μου το ζήτησαν,,
2905,10.0,"I'm a natural leader, I always take charge and make tough decisions.","Είμαι φυσικός ηγέτης, πάντα αναλαμβάνω την ευθύνη και παίρνω δύσκολες αποφάσεις",,
2908,8.0,I joined a gang.,Μπήκα σε μια συμμορία,,
2909,16.0,I have made many friends in the gym.,Έχω κάνει πολλούς φίλους στο γυμναστήριο,,
2911,1.0,"I suspected them, although they did nothing wrong.","Τους υποψιαζόμουν, αν και δεν έκαναν τίποτα κακό",,
2912,4.0,"When we came to the restaurant, I decided to leave right away, because the tablecloths were filthy.","Όταν ήρθαμε στο εστιατόριο, αποφάσισα να φύγω αμέσως, γιατί τα τραπεζομάντιλα ήταν βρώμικα",,
2913,7.0,"I had long legs, a slim waist and I was generally in shape.","Είχα μακριά πόδια, λεπτή μέση και γενικά ήμουν σε φόρμα",,
2914,6.0,I was unable to carry the heavy box and had to ask for help.,Δεν μπορούσα να κουβαλήσω το βαρύ κουτί και έπρεπε να ζητήσω βοήθεια,,
2916,3.0,I baked a cake to make them happy.,Έφτιαξα ένα κέικ για να τους κάνω χαρούμενους,,
2917,12.0,I set up a college fund for my children's education.,Έφτιαξα ένα ταμείο κολεγίου για την εκπαίδευση των παιδιών μου,,
2918,1.0,I panicked when I saw the spider on the table.,Πανικοβλήθηκα όταν είδα την αράχνη στο τραπέζι,,
2919,3.0,"Even though I don't like this meal, it's his favorite, so I cook it often.","Αν και δεν μου αρέσει αυτό το γεύμα, είναι το αγαπημένο του, γι' αυτό το μαγειρεύω συχνά",,
2920,10.0,I signed up for an English course so I could handle my business without an interpreter.,Εγγραφήκα σε ένα μάθημα αγγλικών για να μπορώ να χειριστώ την επιχείρησή μου χωρίς διερμηνέα,,
2921,4.0,My partner wasn't in charge of any chores in the house because I never wanted my partner to work harder than me.,Ο σύντροφός μου δεν ήταν υπεύθυνος για τις δουλειές του σπιτιού γιατί ποτέ δεν ήθελα ο σύντροφός μου να δουλέψει περισσότερο από εμένα,,
2923,6.0,"There was so much to do at work today, I cried.","Υπήρχαν τόσα πολλά να κάνω στη δουλειά σήμερα, έκλαψα",,
2924,4.0,Didn't I tell you not to eat in the living room?,Δεν σου είπα να μην τρως στο σαλόνι,,
2926,8.0,I managed to climb that old shaky ladder with no hesitation.,Κατάφερα να ανέβω αυτήν την παλιά ασταθή σκάλα χωρίς κανένα δισταγμό,,
2927,2.0,I never liked the attention.,Ποτέ δεν μου άρεσε η προσοχή,,
2928,1.0,I made a bad business decision because I followed my emotions instead of facts.,Πήρα μια κακή επιχειρηματική απόφαση γιατί ακολούθησα τα συναισθήματά μου αντί για γεγονότα,,
2929,11.0,I never read horoscopes because they are lies made up by ordinary people.,Ποτέ δεν διάβασα ωροσκόπια γιατί είναι ψέματα φτιαγμένα από απλούς ανθρώπους,,
2930,4.0,I worked hard so that everything looks perfect now.,Δούλεψα σκληρά για να φαίνονται όλα τέλεια τώρα,,
2931,12.0,I didn't mind working hard for the family's good.,Δεν με πείραζε να δουλέψω σκληρά για το καλό της οικογένειας,,
2934,9.0,I was right just as I always am.,Είχα δίκιο όπως πάντα,,
2936,1.0,My intuition tells me that I made the right decision.,Η διαίσθησή μου μου λέει ότι πήρα τη σωστή απόφαση,,
2937,3.0,"I tried calling you several times, are you okay?","Προσπάθησα να σου τηλεφωνήσω πολλές φορές, είσαι καλά",,
2938,10.0,I started my own company when I was 18.,Ξεκίνησα τη δική μου εταιρεία όταν ήμουν 18 ετών,,
2939,9.0,I think I'm an excellent scientist.,,Νομίζω ότι είμαι εξαιρετικός επιστήμονας,Νομίζω ότι είμαι εξαιρετική επιστήμονας
2940,12.0,I paid for their private education.,,Πληρώσα για την ιδιωτική τους εκπαίδευση,Πλήρωσα για την ιδιωτική τους εκπαίδευση
2941,7.0,I watched the fashion show to get some inspiration.,Παρακολούθησα την επίδειξη μόδας για να εμπνευστώ,,
2942,3.0,I took care of the injured animal.,Φρόντισα το τραυματισμένο ζώο,,
2944,5.0,I hosted a dinner for the firm's partners.,Οργάνωσα ένα δείπνο για τους συνεργάτες της εταιρείας,,
2946,6.0,I was thinking that my inner power is stronger than my outer power.,Σκέφτηκα ότι η εσωτερική μου δύναμη είναι ισχυρότερη από την εξωτερική μου δύναμη,,
2948,2.0,"I constantly put others' needs and desires before my own, rarely asserting my own preferences or standing up for myself.","Βάζω συνεχώς τις ανάγκες και τις επιθυμίες των άλλων πάνω από τις δικές μου, σπάνια διεκδικώντας τις δικές μου προτιμήσεις ή υπερασπίζομαι τον εαυτό μου",,
2949,11.0,I determined the ideal outcome.,Εγώ καθόρισα το ιδανικό αποτέλεσμα,,
2951,1.0,"When they told me the news, I started to weep.","Όταν μου είπαν τα νέα, άρχισα να κλαίω",,
2952,16.0,"I was not afraid because I knew that if we got into a fight, I'd win.","Δεν φοβήθηκα γιατί ήξερα ότι αν τσακωνόμασταν, θα κέρδιζα",,
2954,7.0,They told me that I'm naturally beautiful and that they appreciate my appearance.,Μου είπαν ότι είμαι από τη φύση μου όμορφη και ότι εκτιμούν την εμφάνισή μου,,
2955,10.0,I received a compliment for the work I did.,Έλαβα ένα κομπλιμέντο για τη δουλειά που έκανα,,
2957,8.0,"They told me it'd be tough, but they don't know the shit I've been through.","Μου είπαν ότι θα ήταν δύσκολο, αλλά δεν ξέρουν τι χάλια έχω περάσει",,
2959,10.0,"As a marketing manager, I developed strategic marketing plans, conducted market research, and implemented targeted campaigns.","Ως διευθυντής μάρκετινγκ, ανέπτυξα στρατηγικά σχέδια μάρκετινγκ, διεξήγαγα έρευνα αγοράς και εφάρμοσα στοχευμένες καμπάνιες",,
2960,12.0,I always imagined that I would be the one to bring the money home.,Πάντα φανταζόμουν ότι θα ήμουν αυτός που θα έφερνε τα χρήματα στο σπίτι,,
2962,3.0,I planned the trip for the entire family.,Σχεδίασα το ταξίδι για όλη την οικογένεια,,
2964,10.0,I go to every meeting dressed formally.,,Πηγαίνω σε κάθε συνάντηση ντυμένος επίσημα,Πηγαίνω σε κάθε συνάντηση ντυμένη επίσημα
2965,1.0,I had a gut feeling that the job was not right for me.,Ένιωθα ότι η δουλειά δεν ήταν κατάλληλη για μένα,,
2966,9.0,I have always been popular in my group of friends.,Ήμουν πάντα δημοφιλής στην ομάδα φίλων μου,,
2967,12.0,I needed to be financially stable to start a family.,Χρειαζόμουν να είμαι οικονομικά σταθερός για να κάνω οικογένεια,,
2968,5.0,"I regret that I didn't go to festivals before, it's the perfect place for me.","Μετανιώνω που δεν είχα πάει σε φεστιβάλ πριν, είναι το τέλειο μέρος για μένα",,
2969,15.0,"I'm going to the bar tonight, I've been too tense lately.",,"Θα πάω στο μπαρ απόψε, είμαι πολύ τεταμένος τον τελευταίο καιρό","Θα πάω στο μπαρ απόψε, είμαι πολύ τεταμένη τον τελευταίο καιρό"
2971,8.0,I prefer to deal with my problems myself.,,Προτιμώ να αντιμετωπίζω τα προβλήματά μου μόνος μου,Προτιμώ να αντιμετωπίζω τα προβλήματά μου μόνη μου
2972,7.0,I wished the wrinkles would never show on my face.,Εύχομαι οι ρυτίδες να μην εμφανίζονταν ποτέ στο πρόσωπό μου,,
2973,10.0,"I communicated proactively with stakeholders, keeping them informed about progress.","Επικοινωνούσα προληπτικά με τους ενδιαφερόμενους, κρατώντας τους ενήμερους για την πρόοδο",,
2974,3.0,I felt independent even when I was a stay-at-home parent.,,Ένιωθα ανεξάρτητος ακόμα και όταν ήμουν γονιός που έμενα στο σπίτι,Ένιωθα ανεξάρτητη ακόμα και όταν ήμουν γονιός που έμενα στο σπίτι
2975,14.0,I went to a party instead of preparing for the presentation.,Πήγα σε ένα πάρτι αντί να προετοιμαστώ για την παρουσίαση,,
2976,8.0,I chopped the wood for the fireplace.,Έκοψα τα ξύλα για το τζάκι,,
2977,15.0,With my experience I could teach sex education.,Με την εμπειρία μου θα μπορούσα να διδάξω σεξουαλική διαπαιδαγώγηση,,
2978,6.0,I could never hurt a fly.,Δεν θα μπορούσα ποτέ να κάνω κακό σε μια μύγα,,
2979,15.0,I masturbated a lot because my sexual urges were powerful.,Αυνανιζόμουν πολύ επειδή οι σεξουαλικές μου ορμές ήταν ισχυρές,,
2980,14.0,I pretended to be ill so that I wouldn't have to go to work.,,Προσποιήθηκα ότι ήμουν άρρωστος για να μην χρειαστεί να πάω στη δουλειά,Προσποιήθηκα ότι ήμουν άρρωστη για να μην χρειαστεί να πάω στη δουλειά
2981,3.0,I was always drawn to being a nurse.,Πάντα με τράβηξε να γίνω νοσοκόμα,,
2982,3.0,I organized community events and volunteer initiatives.,Οργάνωσα κοινοτικές εκδηλώσεις και εθελοντικές πρωτοβουλίες,,
2985,11.0,I carefully evaluated the benefits and drawbacks of accepting a job offer.,Αξιολόγησα προσεκτικά τα οφέλη και τα μειονεκτήματα της αποδοχής μιας προσφοράς εργασίας,,
2986,5.0,"I attended a poetry reading or spoken word event, sharing my own work and engaging in discussions with other poets.","Παρευρέθηκα σε μια εκδήλωση ανάγνωσης ποίησης ή προφορικού λόγου, μοιράζομαι τη δική μου δουλειά και συμμετέχω σε συζητήσεις με άλλους ποιητές",,
2987,9.0,I was never scared of failure.,Ποτέ δεν φοβήθηκα την αποτυχία,,
2988,8.0,I knew all the gangs in the city.,Ήξερα όλες τις συμμορίες στην πόλη,,
2989,8.0,"Life is tough, but I'm tougher.",,"Η ζωή είναι σκληρή, αλλά εγώ είμαι πιο σκληρός","Η ζωή είναι σκληρή, αλλά εγώ είμαι πιο σκληρή"
2990,13.0,I'm good at strategic thinking.,,Είμαι καλός στη στρατηγική σκέψη,Είμαι καλή στη στρατηγική σκέψη
2993,9.0,It was easy for me to persuade everyone that I was the right person for the job.,Ήταν εύκολο για μένα να πείσω τους πάντες ότι ήμουν το κατάλληλο άτομο για τη δουλειά,,
2994,3.0,"I sent a personal invitation to everyone, I think it is more friendly like this.","Έστειλα μια προσωπική πρόσκληση σε όλους, νομίζω ότι είναι πιο φιλικό έτσι",,
2996,2.0,I rarely asserted my own thoughts or desires.,Σπάνια υποστήριξα τις δικές μου σκέψεις ή επιθυμίες,,
2997,12.0,I told you to just ask if you need money.,Σου είπα να ρωτήσεις αν χρειάζεσαι χρήματα,,
2998,6.0,"I attempted to engage in a physically demanding hobby, but found it challenging to handle the tools.","Προσπάθησα να ασχοληθώ με ένα σωματικά απαιτητικό χόμπι, αλλά μου φάνηκε δύσκολο να χειριστώ τα εργαλεία",,
3000,16.0,I never felt physically exhausted.,,Ποτέ δεν ένιωσα σωματικά εξαντλημένος,Ποτέ δεν ένιωσα σωματικά εξαντλημένη
3002,16.0,I like to spend time in the gym because I don't think about the problems there.,Μου αρέσει να περνάω χρόνο στο γυμναστήριο γιατί δεν σκέφτομαι τα προβλήματα εκεί,,
3003,15.0,I never liked people that were shy in bed.,Ποτέ δεν μου άρεσαν οι άνθρωποι που ήταν ντροπαλοί στο κρεβάτι,,
3004,12.0,I paid all the bills for this household.,,Πληρώσα όλους τους λογαριασμούς για αυτό το νοικοκυριό,Πλήρωσα όλους τους λογαριασμούς για αυτό το νοικοκυριό
3005,5.0,I like talking about my problems.,Μου αρέσει να μιλάω για τα προβλήματά μου,,
3006,7.0,I like to wear loose clothes.,Μου αρέσει να φοράω φαρδιά ρούχα,,
3007,5.0,I decided to celebrate my promotion at work in the circle of those closest to me.,Αποφάσισα να γιορτάσω την προαγωγή μου στη δουλειά στον κύκλο των πιο κοντινών μου ατόμων,,
3008,12.0,"I wanted to buy you that car, why did you buy it yourself?","Ήθελα να σου αγοράσω αυτό το αυτοκίνητο, γιατί το αγόρασες μόνος σου",,
3009,15.0,I went to the red light district in Amsterdam.,Πήγα στη συνοικία με τα κόκκινα φανάρια στο Άμστερνταμ,,
3010,5.0,"While I was waiting for my parents to arrive, a stranger's family sat next to me and we talked for about twenty minutes.","Ενώ περίμενα να έρθουν οι γονείς μου, η οικογένεια ενός ξένου κάθισε δίπλα μου και μιλήσαμε για περίπου είκοσι λεπτά",,
3012,3.0,I felt horrible when I couldn't help those in need.,Ένιωσα φρικτά όταν δεν μπορούσα να βοηθήσω όσους είχαν ανάγκη,,
3014,9.0,I have never been afraid of failure.,Ποτέ δεν φοβήθηκα την αποτυχία,,
3015,8.0,Dirt doesn't scare me - I like to get my hands dirty.,Η βρωμιά δεν με τρομάζει - μου αρέσει να λερώνω τα χέρια μου,,
3017,9.0,I am self-confident.,,Είμαι σίγουρος για τον εαυτό μου,Είμαι σίγουρη για τον εαυτό μου
3019,13.0,I often had to correct the mistakes made by my subordinates.,Συχνά έπρεπε να διορθώσω τα λάθη που έκαναν οι υφισταμένοι μου,,
3020,15.0,I struggled to focus on my work or daily tasks due to constant sexual thoughts.,Δυσκολεύτηκα να επικεντρωθώ στη δουλειά ή στις καθημερινές μου εργασίες λόγω συνεχών σεξουαλικών σκέψεων,,
3022,9.0,I'm better than my classmates.,,Είμαι καλύτερος από τους συμμαθητές μου,Είμαι καλύτερη από τους συμμαθητές μου
3023,1.0,"When I am angry, I cry.",,"Όταν είμαι θυμωμένος, κλαίω","Όταν είμαι θυμωμένη, κλαίω"
3025,2.0,Everybody keeps saying that I should smile more.,Όλοι λένε συνέχεια ότι πρέπει να χαμογελάω περισσότερο,,
3026,6.0,I should have joined the self defence class.,Θα έπρεπε να είχα μπει στην τάξη αυτοάμυνας,,
3027,6.0,"I found it challenging to confront my fears, recognizing my weakness in overcoming them.","Μου ήταν δύσκολο να αντιμετωπίσω τους φόβους μου, αναγνωρίζοντας την αδυναμία μου να τους ξεπεράσω",,
3028,12.0,"I got paid last week, so I took my family out.","Πληρώθηκα την περασμένη εβδομάδα, οπότε έβγαλα την οικογένειά μου έξω",,
3029,2.0,They were surprised to see that I could stand up for myself.,Έμειναν έκπληκτοι όταν είδαν ότι μπορούσα να υπερασπιστώ τον εαυτό μου,,
3030,2.0,They told me how I should behave myself and I listened to them.,Μου είπαν πώς πρέπει να συμπεριφέρομαι και τους άκουσα,,
3031,9.0,I loved a good challenge.,Μου άρεσε μια καλή πρόκληση,,
3033,8.0,I went undercover to help the community.,Πήγα μυστικά για να βοηθήσω την κοινότητα,,
3034,2.0,My friends appreciated that I looked good after the event.,Οι φίλοι μου εκτίμησαν ότι έδειχνα καλά μετά την εκδήλωση,,
3035,4.0,I didn't want help from my kids when it came to cleaning the house.,Δεν ήθελα βοήθεια από τα παιδιά μου όταν επρόκειτο να καθαρίσω το σπίτι,,
3036,3.0,I did not hesitate for a second when they asked me to take care of my mother.,Δεν δίστασα ούτε λεπτό όταν μου ζήτησαν να φροντίσω τη μητέρα μου,,
3037,14.0,"I want kids, so that I can have a companion for playing games.","Θέλω παιδιά, για να έχω έναν σύντροφο για να παίζει παιχνίδια",,
3038,14.0,I like to joke around instead of being serious.,,Μου αρέσει να αστειεύομαι αντί να είμαι σοβαρός,Μου αρέσει να αστειεύομαι αντί να είμαι σοβαρή
3039,1.0,I made that decision based on my emotions.,Πήρα αυτή την απόφαση με βάση τα συναισθήματά μου,,
3040,11.0,I had a logical mindset and it saved me a lot of time.,Είχα μια λογική σκέψη και μου έσωσε πολύ χρόνο,,
3044,14.0,I had difficulty controlling my impulses.,Δυσκολεύτηκα να ελέγξω τις παρορμήσεις μου,,
3045,16.0,I had to climb the tree and cut some branches.,Έπρεπε να σκαρφαλώσω στο δέντρο και να κόψω μερικά κλαδιά,,
3048,2.0,I refrained from expressing my opinions.,Απέφυγα να εκφράσω τις απόψεις μου,,
3049,8.0,I always carried a knife with me.,Πάντα κουβαλούσα ένα μαχαίρι μαζί μου,,
3051,6.0,I felt so weak.,,Ένιωσα τόσο αδύναμος,Ένιωσα τόσο αδύναμη
3052,15.0,I was always very confident in my abilities when it comes to sex.,,Ήμουν πάντα πολύ σίγουρος για τις ικανότητές μου όσον αφορά το σεξ,Ήμουν πάντα πολύ σίγουρη για τις ικανότητές μου όσον αφορά το σεξ
3053,3.0,I was in the middle of cooking when they came.,Ήμουν στη μέση του μαγειρέματος όταν ήρθαν,,
