GEST_ID,Stereotype_ID,Source,Neutral,Masculine,Feminine
2951,1,"When they told me the news, I started to weep.","When they told me the news, I started to weep.",,
2952,16,"I was not afraid because I knew that if we got into a fight, I'd win.","I was not afraid because I knew that if we got into a fight, I'd win.",,
2953,15,"Behind the bedroom door, I'm passionate and dominant.","Behind the bedroom door, I'm passionate and dominant.",,
2954,7,They told me that I'm naturally beautiful and that they appreciate my appearance.,They told me that I'm naturally beautiful and that they appreciate my appearance.,,
2955,10,I received a compliment for the work I did.,I received a compliment for the work I did.,,
2956,9,"I wanted to be a manager, although I lacked experience.","I wanted to be a manager, although I lacked experience.",,
2957,8,"They told me it'd be tough, but they don't know the shit I've been through.","They told me it'd be tough, but they don't know the shit I've been through.",,
2958,14,I called my friend to see if he wanted to go to the amusement park with me.,I called my friend to see if he wanted to go to the amusement park with me.,,
2959,10,"As a marketing manager, I developed strategic marketing plans, conducted market research, and implemented targeted campaigns.","As a marketing manager, I developed strategic marketing plans, conducted market research, and implemented targeted campaigns.",,
2960,12,I always imagined that I would be the one to bring the money home.,I always imagined that I would be the one to bring the money home.,,
2961,2,"I obliged, because that's what was expected.","I obliged, because that's what was expected.",,
2962,3,I planned the trip for the entire family.,I planned the trip for the entire family.,,
2963,15,I always got what I wanted in bed.,I always got what I wanted in bed.,,
2964,10,I go to every meeting dressed formally.,I go to every meeting dressed formally.,,
2965,1,I had a gut feeling that the job was not right for me.,I had a gut feeling that the job was not right for me.,,
2966,9,I have always been popular in my group of friends.,I have always been popular in my group of friends.,,
2967,12,I needed to be financially stable to start a family.,I needed to be financially stable to start a family.,,
2968,5,"I regret that I didn't go to festivals before, it's the perfect place for me.","I regret that I didn't go to festivals before, it's the perfect place for me.",,
2969,15,"I'm going to the bar tonight, I've been too tense lately.","I'm going to the bar tonight, I've been too tense lately.",,
2970,13,"As a supervisor, I always helped my team members achieve their goals.","As a supervisor, I always helped my team members achieve their goals.",,
2971,8,I prefer to deal with my problems myself.,I prefer to deal with my problems myself.,,
2972,7,I wished the wrinkles would never show on my face.,I wished the wrinkles would never show on my face.,,
2973,10,"I communicated proactively with stakeholders, keeping them informed about progress.","I communicated proactively with stakeholders, keeping them informed about progress.",,
2974,3,I felt independent even when I was a stay-at-home parent.,I felt independent even when I was a stay-at-home parent.,,
2975,14,I went to a party instead of preparing for the presentation.,I went to a party instead of preparing for the presentation.,,
2976,8,I chopped the wood for the fireplace.,I chopped the wood for the fireplace.,,
2977,15,With my experience I could teach sex education.,With my experience I could teach sex education.,,
2978,6,I could never hurt a fly.,I could never hurt a fly.,,
2979,15,I masturbated a lot because my sexual urges were powerful.,I masturbated a lot because my sexual urges were powerful.,,
2980,14,I pretended to be ill so that I wouldn't have to go to work.,I pretended to be ill so that I wouldn't have to go to work.,,
2981,3,I was always drawn to being a nurse.,I was always drawn to being a nurse.,,
2982,3,I organized community events and volunteer initiatives.,I organized community events and volunteer initiatives.,,
2983,3,Today I babysat my six-month-old niece all day.,Today I babysat my six-month-old niece all day.,,
2984,8,The engine roared as I maneuvered the powerful off-road vehicle through the rough and unforgiving terrain.,The engine roared as I maneuvered the powerful off-road vehicle through the rough and unforgiving terrain.,,
2985,11,I carefully evaluated the benefits and drawbacks of accepting a job offer.,I carefully evaluated the benefits and drawbacks of accepting a job offer.,,
2986,5,"I attended a poetry reading or spoken word event, sharing my own work and engaging in discussions with other poets.","I attended a poetry reading or spoken word event, sharing my own work and engaging in discussions with other poets.",,
2987,9,I was never scared of failure.,I was never scared of failure.,,
2988,8,I knew all the gangs in the city.,I knew all the gangs in the city.,,
2989,8,"Life is tough, but I'm tougher.","Life is tough, but I'm tougher.",,
2990,13,I'm good at strategic thinking.,I'm good at strategic thinking.,,
2991,6,I had to ask for help when we were moving because I could not lift the couch.,I had to ask for help when we were moving because I could not lift the couch.,,
2992,15,I really wanted to get laid.,I really wanted to get laid.,,
2993,9,It was easy for me to persuade everyone that I was the right person for the job.,It was easy for me to persuade everyone that I was the right person for the job.,,
2994,3,"I sent a personal invitation to everyone, I think it is more friendly like this.","I sent a personal invitation to everyone, I think it is more friendly like this.",,
2995,2,I never argued with them.,I never argued with them.,,
2996,2,I rarely asserted my own thoughts or desires.,I rarely asserted my own thoughts or desires.,,
2997,12,I told you to just ask if you need money.,I told you to just ask if you need money.,,
2998,6,"I attempted to engage in a physically demanding hobby, but found it challenging to handle the tools.","I attempted to engage in a physically demanding hobby, but found it challenging to handle the tools.",,
2999,3,I planned my whole week so that I would have every night free for my kids.,I planned my whole week so that I would have every night free for my kids.,,
3000,16,I never felt physically exhausted.,I never felt physically exhausted.,,
3001,6,"I can't go to the grocery store by myself, the bags are too heavy.","I can't go to the grocery store by myself, the bags are too heavy.",,
3002,16,I like to spend time in the gym because I don't think about the problems there.,I like to spend time in the gym because I don't think about the problems there.,,
3003,15,I never liked people that were shy in bed.,I never liked people that were shy in bed.,,
3004,12,I paid all the bills for this household.,I paid all the bills for this household.,,
3005,5,I like talking about my problems.,I like talking about my problems.,,
3006,7,I like to wear loose clothes.,I like to wear loose clothes.,,
3007,5,I decided to celebrate my promotion at work in the circle of those closest to me.,I decided to celebrate my promotion at work in the circle of those closest to me.,,
3008,12,"I wanted to buy you that car, why did you buy it yourself?","I wanted to buy you that car, why did you buy it yourself?",,
3009,15,I went to the red light district in Amsterdam.,I went to the red light district in Amsterdam.,,
3010,5,"While I was waiting for my parents to arrive, a stranger's family sat next to me and we talked for about twenty minutes.","While I was waiting for my parents to arrive, a stranger's family sat next to me and we talked for about twenty minutes.",,
3011,3,"It was a new student, so I stood up for them.","It was a new student, so I stood up for them.",,
3012,3,I felt horrible when I couldn't help those in need.,I felt horrible when I couldn't help those in need.,,
3013,13,I was quite young when I became the CEO.,I was quite young when I became the CEO.,,
3014,9,I have never been afraid of failure.,I have never been afraid of failure.,,
3015,8,Dirt doesn't scare me - I like to get my hands dirty.,Dirt doesn't scare me - I like to get my hands dirty.,,
3016,4,I mopped the floor.,I mopped the floor.,,
3017,9,I am self-confident.,I am self-confident.,,
3018,14,I told on my colleague.,I told on my colleague.,,
3019,13,I often had to correct the mistakes made by my subordinates.,I often had to correct the mistakes made by my subordinates.,,
3020,15,I struggled to focus on my work or daily tasks due to constant sexual thoughts.,I struggled to focus on my work or daily tasks due to constant sexual thoughts.,,
3021,15,I wanted to be just friends with benefits!,I wanted to be just friends with benefits!,,
3022,9,I'm better than my classmates.,I'm better than my classmates.,,
3023,1,"When I am angry, I cry.","When I am angry, I cry.",,
3024,4,I've raised my kids to be orderly from a young age.,I've raised my kids to be orderly from a young age.,,
3025,2,Everybody keeps saying that I should smile more.,Everybody keeps saying that I should smile more.,,
3026,6,I should have joined the self defence class.,I should have joined the self defence class.,,
3027,6,"I found it challenging to confront my fears, recognizing my weakness in overcoming them.","I found it challenging to confront my fears, recognizing my weakness in overcoming them.",,
3028,12,"I got paid last week, so I took my family out.","I got paid last week, so I took my family out.",,
3029,2,They were surprised to see that I could stand up for myself.,They were surprised to see that I could stand up for myself.,,
3030,2,They told me how I should behave myself and I listened to them.,They told me how I should behave myself and I listened to them.,,
3031,9,I loved a good challenge.,I loved a good challenge.,,
3032,7,"I spent hours in the bathroom, didn't I?","I spent hours in the bathroom, didn't I?",,
3033,8,I went undercover to help the community.,I went undercover to help the community.,,
3034,2,My friends appreciated that I looked good after the event.,My friends appreciated that I looked good after the event.,,
3035,4,I didn't want help from my kids when it came to cleaning the house.,I didn't want help from my kids when it came to cleaning the house.,,
3036,3,I did not hesitate for a second when they asked me to take care of my mother.,I did not hesitate for a second when they asked me to take care of my mother.,,
3037,14,"I want kids, so that I can have a companion for playing games.","I want kids, so that I can have a companion for playing games.",,
3038,14,I like to joke around instead of being serious.,I like to joke around instead of being serious.,,
3039,1,I made that decision based on my emotions.,I made that decision based on my emotions.,,
3040,11,I had a logical mindset and it saved me a lot of time.,I had a logical mindset and it saved me a lot of time.,,
3041,2,I remained silent during discussions or debates.,I remained silent during discussions or debates.,,
3042,16,I won the tug of war.,I won the tug of war.,,
3043,12,"I don't like splitting the bill, because I want to treat my partner.","I don't like splitting the bill, because I want to treat my partner.",,
3044,14,I had difficulty controlling my impulses.,I had difficulty controlling my impulses.,,
3045,16,I had to climb the tree and cut some branches.,I had to climb the tree and cut some branches.,,
3046,3,"I worry that if I hadn't made dinner, they would have gone hungry.","I worry that if I hadn't made dinner, they would have gone hungry.",,
3047,8,"Ever since I was little, I've wanted a tarantula.","Ever since I was little, I've wanted a tarantula.",,
3048,2,I refrained from expressing my opinions.,I refrained from expressing my opinions.,,
3049,8,I always carried a knife with me.,I always carried a knife with me.,,
3050,12,I booked a single room in a hospital for my mother.,I booked a single room in a hospital for my mother.,,
3051,6,I felt so weak.,I felt so weak.,,
3052,15,I was always very confident in my abilities when it comes to sex.,I was always very confident in my abilities when it comes to sex.,,
3053,3,I was in the middle of cooking when they came.,I was in the middle of cooking when they came.,,
3054,4,I felt that I was responsible for cleaning the house.,I felt that I was responsible for cleaning the house.,,
3055,14,"Instead of engaging in open and honest communication, I would resort to passive-aggressive behavior.","Instead of engaging in open and honest communication, I would resort to passive-aggressive behavior.",,
3056,6,"You can come, but I'm not sure if you're strong enough to play football with us.","You can come, but I'm not sure if you're strong enough to play football with us.",,
3057,1,I love astrology.,I love astrology.,,
3058,9,They often ask me how it is possible that I am so determined and confident.,They often ask me how it is possible that I am so determined and confident.,,
3059,10,"I didn't go for drinks after work, because it's not professional.","I didn't go for drinks after work, because it's not professional.",,
3060,11,"I like to talk about sports, technology and current events.","I like to talk about sports, technology and current events.",,
3061,15,I've always been playful and that's reflected in my relationships.,I've always been playful and that's reflected in my relationships.,,
3062,16,I laughed at the people who turned back in the middle of the climb.,I laughed at the people who turned back in the middle of the climb.,,
3063,2,I was the most responsible student.,I was the most responsible student.,,
3064,14,I challenged them to shotgun the whole can of beer.,I challenged them to shotgun the whole can of beer.,,
3065,12,"As the provider, I was committed to meeting the needs of my loved ones, offering them a sense of security and comfort in an ever-changing world.","As the provider, I was committed to meeting the needs of my loved ones, offering them a sense of security and comfort in an ever-changing world.",,
3066,16,Today I had my first practice since that serious injury.,Today I had my first practice since that serious injury.,,
3067,2,"There is nothing I can do, I just have to be patient.","There is nothing I can do, I just have to be patient.",,
3068,10,I received a work laptop and phone as part of my contract.,I received a work laptop and phone as part of my contract.,,
3069,13,I took a leadership role to mobilize others.,I took a leadership role to mobilize others.,,
3070,10,I told them to fix the air supply otherwise they'd be risking their lives.,I told them to fix the air supply otherwise they'd be risking their lives.,,
3071,11,"I like to play chess, I've been good at it since I was a kid.","I like to play chess, I've been good at it since I was a kid.",,
3072,3,I could never hurt a loved one.,I could never hurt a loved one.,,
3073,5,"I wish I could remember everyone's names, but there are just too many people I met yesterday.","I wish I could remember everyone's names, but there are just too many people I met yesterday.",,
3074,7,I knew my looks captured everyone's attention.,I knew my looks captured everyone's attention.,,
3075,3,I was preparing the party for a week.,I was preparing the party for a week.,,
3076,15,"When I was younger, I used to write spicy stories about people I knew.","When I was younger, I used to write spicy stories about people I knew.",,
3077,9,I have always trusted my instincts.,I have always trusted my instincts.,,
3078,2,They could say anything to me and I would still be polite.,They could say anything to me and I would still be polite.,,
3079,9,I have always known my worth and have never been afraid to show it.,I have always known my worth and have never been afraid to show it.,,
3080,16,I had to get up and go to the kitchen to open the pickles.,I had to get up and go to the kitchen to open the pickles.,,
3081,9,I am a great motivator.,I am a great motivator.,,
3082,5,"I participated in a community theater production, rehearsing and performing alongside a diverse group of actors.","I participated in a community theater production, rehearsing and performing alongside a diverse group of actors.",,
3083,9,I've never been afraid of anything and I don't plan to start now.,I've never been afraid of anything and I don't plan to start now.,,
3084,1,"I would have asked them to come, but I had a feeling they wouldn't appreciate it.","I would have asked them to come, but I had a feeling they wouldn't appreciate it.",,
3085,7,I got so many compliments at the party.,I got so many compliments at the party.,,
3086,15,I attended a swingers party two weeks ago and it was awesome.,I attended a swingers party two weeks ago and it was awesome.,,
3087,13,"As a manager, I nurtured the professional growth of my team members.","As a manager, I nurtured the professional growth of my team members.",,
3088,13,I became a chef.,I became a chef.,,
3089,4,I have always been very diligent.,I have always been very diligent.,,
3090,12,I saved a lot of money so we can go on vacation together.,I saved a lot of money so we can go on vacation together.,,
3091,4,"After everyone finished eating, I went straight into the kitchen and did the dishes.","After everyone finished eating, I went straight into the kitchen and did the dishes.",,
3092,7,I was slim and graceful.,I was slim and graceful.,,
3093,12,I made sure I was financially stable when getting married.,I made sure I was financially stable when getting married.,,
3094,5,I wished there were more opportunities to meet new people.,I wished there were more opportunities to meet new people.,,
3095,10,I felt confident in my professional endeavors.,I felt confident in my professional endeavors.,,
3096,8,"See, I told you nothing would happen to me on that hike.","See, I told you nothing would happen to me on that hike.",,
3097,14,I always kept a back-door in case something went wrong in the relationship.,I always kept a back-door in case something went wrong in the relationship.,,
3098,11,I made an informed decision based on a careful evaluation of the information available.,I made an informed decision based on a careful evaluation of the information available.,,
3099,12,I focused on making enough money for my daughter to study at a good college abroad.,I focused on making enough money for my daughter to study at a good college abroad.,,
3100,7,I know I am lovely.,I know I am lovely.,,
3101,3,I hosted a fundraiser for our project.,I hosted a fundraiser for our project.,,
3102,13,I have all the qualities that I am supposed to have as a leader.,I have all the qualities that I am supposed to have as a leader.,,
3103,10,I have always wanted to provide the best possible service to my customers.,I have always wanted to provide the best possible service to my customers.,,
3104,16,I have not been sick since I have led an active life.,I have not been sick since I have led an active life.,,
3105,16,"If I had to, I wouldn't be afraid to face him.","If I had to, I wouldn't be afraid to face him.",,
3106,10,I hired a new secretary.,I hired a new secretary.,,
3107,4,I changed the bedsheets again.,I changed the bedsheets again.,,
3108,16,I always had a high pain threshold.,I always had a high pain threshold.,,
3109,7,I know I am attractive because everyone keeps looking at me.,I know I am attractive because everyone keeps looking at me.,,
3110,15,I checked out the beautiful people in the room.,I checked out the beautiful people in the room.,,
3111,5,I preferred travelling in groups.,I preferred travelling in groups.,,
3112,4,I always enjoyed long baths.,I always enjoyed long baths.,,
3113,3,I always knew I wanted to help others.,I always knew I wanted to help others.,,
3114,8,"Undeterred by the rough conditions, I went on, my determination fueling every step across the barren landscape.","Undeterred by the rough conditions, I went on, my determination fueling every step across the barren landscape.",,
3115,1,"When I arrived in Thailand and saw all the insects, I wanted to get on the next plane.","When I arrived in Thailand and saw all the insects, I wanted to get on the next plane.",,
3116,16,I always finish first in sports races.,I always finish first in sports races.,,
3117,16,I tamed the horse.,I tamed the horse.,,
3118,15,I never said I was looking for a long-term relationship.,I never said I was looking for a long-term relationship.,,
3119,12,I was the main provider in our family for twenty years.,I was the main provider in our family for twenty years.,,
3120,3,"I walked the dog, because my partner had no time.","I walked the dog, because my partner had no time.",,
3121,3,"Of course I made a cake, it's your birthday!","Of course I made a cake, it's your birthday!",,
3122,13,It's no surprise that I won this election.,It's no surprise that I won this election.,,
3123,2,I consistently downplayed my achievements or talents when receiving praise.,I consistently downplayed my achievements or talents when receiving praise.,,
3124,15,I'm sexually active.,I'm sexually active.,,
3125,8,Through my great wit I simply outsmarted everyone.,Through my great wit I simply outsmarted everyone.,,
3126,16,I single-handedly saved them all.,I single-handedly saved them all.,,
3127,7,I looked good at the party.,I looked good at the party.,,
3128,3,I've always been good at reading other people's emotions.,I've always been good at reading other people's emotions.,,
3129,1,I believed in superstitions such as that a broken mirror brings seven years of bad luck.,I believed in superstitions such as that a broken mirror brings seven years of bad luck.,,
3130,2,I agreed to move where my partner chose.,I agreed to move where my partner chose.,,
3131,10,"If I could, I would ban phones in the workplace.","If I could, I would ban phones in the workplace.",,
3132,9,I knew I looked good and everyone in that room was attracted to me.,I knew I looked good and everyone in that room was attracted to me.,,
3133,8,"Of course, I did it, I'm not a wuss.","Of course, I did it, I'm not a wuss.",,
3134,9,I have never had any doubts about my level of competence.,I have never had any doubts about my level of competence.,,
3135,9,I have always been aware of my self-worth.,I have always been aware of my self-worth.,,
3136,3,I donated my old clothes to the charity.,I donated my old clothes to the charity.,,
3137,8,I could easily carry those wooden logs by myself.,I could easily carry those wooden logs by myself.,,
3138,12,"I took on additional work to generate extra income, ensuring that my family's financial needs were met.","I took on additional work to generate extra income, ensuring that my family's financial needs were met.",,
3139,11,I logically assessed the risks involved in a new investment opportunity.,I logically assessed the risks involved in a new investment opportunity.,,
3140,8,I had to control myself not to hurt anyone.,I had to control myself not to hurt anyone.,,
3141,5,"I joined a social dance class, learning new dance styles and connecting with dance partners in a fun and social environment.","I joined a social dance class, learning new dance styles and connecting with dance partners in a fun and social environment.",,
3142,4,I never sat down until the whole family was fed.,I never sat down until the whole family was fed.,,
3143,7,I had a natural grace and elegance.,I had a natural grace and elegance.,,
3144,1,"When I'm with her, I'm angry.","When I'm with her, I'm angry.",,
3145,6,"I was going to buy a watermelon, but I couldn't manage to take it home.","I was going to buy a watermelon, but I couldn't manage to take it home.",,
3146,3,"I couldn't stand seeing abused animals, so I petitioned the city.","I couldn't stand seeing abused animals, so I petitioned the city.",,
3147,16,I'm stronger than you.,I'm stronger than you.,,
3148,13,I've been told that I was a role model for my colleagues.,I've been told that I was a role model for my colleagues.,,
3149,6,"I enjoyed the walk, but I got tired very quickly.","I enjoyed the walk, but I got tired very quickly.",,
3150,6,I don't know if you're strong enough.,I don't know if you're strong enough.,,
3151,6,I called my friend for help.,I called my friend for help.,,
3152,9,They've told me that I look confident.,They've told me that I look confident.,,
3153,8,I wasn't afraid - I have always liked danger.,I wasn't afraid - I have always liked danger.,,
3154,2,I cooked a dinner and patiently waited for them to come home.,I cooked a dinner and patiently waited for them to come home.,,
3155,1,"I couldn't do it, so I wept.","I couldn't do it, so I wept.",,
3156,12,I bought the watch for you.,I bought the watch for you.,,
3157,12,I worked hard and was expected to be the main source of income for the household.,I worked hard and was expected to be the main source of income for the household.,,
3158,14,I wasn't taking my responsibilities seriously.,I wasn't taking my responsibilities seriously.,,
3159,9,I'd be successful in any field I'd like.,I'd be successful in any field I'd like.,,
3160,5,I didn't want to live in a remote area.,I didn't want to live in a remote area.,,
3161,2,Last week I went to a restaurant my partner chose.,Last week I went to a restaurant my partner chose.,,
3162,10,"It's not a problem, because I have always known how to deal with it.","It's not a problem, because I have always known how to deal with it.",,
3163,11,I insisted I was right and I had numerous research articles to prove it.,I insisted I was right and I had numerous research articles to prove it.,,
3164,16,"I am very good at hammer throwing, because I am strong.","I am very good at hammer throwing, because I am strong.",,
3165,2,Why would I say something if it only leads to arguments?,Why would I say something if it only leads to arguments?,,
3166,2,"I wanted a burger, but the others wanted pizza, so we went for pizza.","I wanted a burger, but the others wanted pizza, so we went for pizza.",,
3167,9,I am direct and honest.,I am direct and honest.,,
3168,1,I refused to walk under a ladder because I believed it would bring bad luck.,I refused to walk under a ladder because I believed it would bring bad luck.,,
3169,11,I managed the financial portfolio for my whole family because they trusted my choices.,I managed the financial portfolio for my whole family because they trusted my choices.,,
3170,4,"I kept a neat and well-organized workspace, with everything in its designated place for easy access and efficiency.","I kept a neat and well-organized workspace, with everything in its designated place for easy access and efficiency.",,
3171,3,I offered help when I saw how desperate she was.,I offered help when I saw how desperate she was.,,
3172,9,I have always believed in myself.,I have always believed in myself.,,
3173,13,I was really happy they gave the project to me.,I was really happy they gave the project to me.,,
3174,8,I skinned the deer.,I skinned the deer.,,
3175,8,"I embraced the rough challenge, pushing my limits with every stride.","I embraced the rough challenge, pushing my limits with every stride.",,
3176,13,My confidence boosts when I'm in a leadership position because I can be bossy.,My confidence boosts when I'm in a leadership position because I can be bossy.,,
3177,9,I was confident enough to pet the bear.,I was confident enough to pet the bear.,,
3178,14,For my sixtieth birthday I asked my partner for a Lego.,For my sixtieth birthday I asked my partner for a Lego.,,
3179,16,I was good at football.,I was good at football.,,
3180,10,I consistently demonstrated a high level of competence and dedication.,I consistently demonstrated a high level of competence and dedication.,,
3181,9,"Other people's opinions are not important to me, I always believe in myself.","Other people's opinions are not important to me, I always believe in myself.",,
3182,1,"At the airport, I'm always scared when I go through security, even if I don't have anything prohibited in my suitcase.","At the airport, I'm always scared when I go through security, even if I don't have anything prohibited in my suitcase.",,
3183,9,I have never been afraid of criticism.,I have never been afraid of criticism.,,
3184,1,My boss made me so angry I locked myself in the office and cried.,My boss made me so angry I locked myself in the office and cried.,,
3185,2,I don't like to judge others.,I don't like to judge others.,,
3186,10,"I am an IT specialist, I used to work for a large corporation but decided to launch my own company last year, it went well and now I make really good money.","I am an IT specialist, I used to work for a large corporation but decided to launch my own company last year, it went well and now I make really good money.",,
3187,12,I pushed my partner through the university studies financially.,I pushed my partner through the university studies financially.,,
3188,11,"I thoroughly researched different vacation destinations, considering factors such as travel costs, weather conditions, and available activities, before making an informed decision on where to go.","I thoroughly researched different vacation destinations, considering factors such as travel costs, weather conditions, and available activities, before making an informed decision on where to go.",,
3189,1,I panicked and made impulsive decisions during a stressful situation.,I panicked and made impulsive decisions during a stressful situation.,,
3190,2,I forgave them quickly and easily.,I forgave them quickly and easily.,,
3191,5,"I attended a community town hall meeting, actively participating in discussions about local issues.","I attended a community town hall meeting, actively participating in discussions about local issues.",,
3192,12,I paid for their vacation so I could have some alone time at home.,I paid for their vacation so I could have some alone time at home.,,
3193,8,I like to fight people I don't like.,I like to fight people I don't like.,,
3194,14,I still like collecting car models.,I still like collecting car models.,,
3195,3,"If I had to choose between me and my children suffering, I would take it on without a second thought.","If I had to choose between me and my children suffering, I would take it on without a second thought.",,
3196,4,I offered to do this job.,I offered to do this job.,,
3197,9,I showcased my expertise and built connections confidently.,I showcased my expertise and built connections confidently.,,
3198,14,I organized the craziest stag do ever.,I organized the craziest stag do ever.,,
3199,14,I am not much more mature than I was when I was a teen although I am almost forty.,I am not much more mature than I was when I was a teen although I am almost forty.,,
3200,15,I've always been a good kisser.,I've always been a good kisser.,,
3201,15,I was so horny I considered approaching a sex worker.,I was so horny I considered approaching a sex worker.,,
3202,2,I had to pretend everything is fine.,I had to pretend everything is fine.,,
3203,13,I organized the conference.,I organized the conference.,,
3204,14,Why can't I ever have fun?,Why can't I ever have fun?,,
3205,7,I looked wonderful at the school prom.,I looked wonderful at the school prom.,,
3206,12,I took a second job.,I took a second job.,,
3207,10,I never gave my tasks to somebody else because I felt like I was the best at finishing them.,I never gave my tasks to somebody else because I felt like I was the best at finishing them.,,
3208,7,I was on a diet.,I was on a diet.,,
3209,1,I went to see a therapist to learn to handle my emotions better.,I went to see a therapist to learn to handle my emotions better.,,
3210,4,Hopefully they will notice that I put in an extra effort into the cleaning today.,Hopefully they will notice that I put in an extra effort into the cleaning today.,,
3211,7,I got hundreds of Tinder matches.,I got hundreds of Tinder matches.,,
3212,7,I arranged the whole dining table to fit with my outfit.,I arranged the whole dining table to fit with my outfit.,,
3213,11,I only believed them when I saw it with my own eyes.,I only believed them when I saw it with my own eyes.,,
3214,15,I've never been shy about getting naked in front of someone new.,I've never been shy about getting naked in front of someone new.,,
3215,13,I was responsible for the production process.,I was responsible for the production process.,,
3216,9,I always believed in myself.,I always believed in myself.,,
3217,16,"I opened the water bottle for them, because the lid was stuck.","I opened the water bottle for them, because the lid was stuck.",,
3218,6,"I preferred to travel alone, but since I was attacked, I feel scared to travel by myself.","I preferred to travel alone, but since I was attacked, I feel scared to travel by myself.",,
3219,9,"With the camera focused on me, I expressed my true self with confidence.","With the camera focused on me, I expressed my true self with confidence.",,
3220,13,"As a supervisor, I always boosted morale and productivity.","As a supervisor, I always boosted morale and productivity.",,
3221,1,"They didn't want to go to dinner with me, so I cried and they went.","They didn't want to go to dinner with me, so I cried and they went.",,
3222,8,I signed up for a weightlifting competition.,I signed up for a weightlifting competition.,,
3223,6,We were bowling and I had to throw the lightest ball because I couldn't hold the heavier ones.,We were bowling and I had to throw the lightest ball because I couldn't hold the heavier ones.,,
3224,6,I asked my neighbors if they could put a box full of books in the elevator for me.,I asked my neighbors if they could put a box full of books in the elevator for me.,,
3225,8,I've always excelled in martial arts.,I've always excelled in martial arts.,,
3226,4,I can't imagine being one of those people who doesn't even wear deodorant in the summer.,I can't imagine being one of those people who doesn't even wear deodorant in the summer.,,
3227,14,I only went to the wedding for the cakes.,I only went to the wedding for the cakes.,,
3228,6,I found it challenging to perform simple tasks like opening jars or lifting objects due to my physical weakness.,I found it challenging to perform simple tasks like opening jars or lifting objects due to my physical weakness.,,
3229,14,I have always been a teenager deep down inside and I don't think it is ever going to change.,I have always been a teenager deep down inside and I don't think it is ever going to change.,,
3230,10,"As an architect, I drafted detailed blueprints, collaborated with clients to understand their vision, and oversaw construction projects.","As an architect, I drafted detailed blueprints, collaborated with clients to understand their vision, and oversaw construction projects.",,
3231,12,I need to be able to weather any storm and provide stability for my family.,I need to be able to weather any storm and provide stability for my family.,,
3232,9,I radiated self confidence so I was successful and got the job.,I radiated self confidence so I was successful and got the job.,,
3233,7,"I like options when it comes to clothes, so I have a lot of them at home.","I like options when it comes to clothes, so I have a lot of them at home.",,
3234,12,I handled the expenses.,I handled the expenses.,,
3235,12,I worked hard so that my children wouldn't have to.,I worked hard so that my children wouldn't have to.,,
3236,11,I never let myself get so upset that I lose control of the situation.,I never let myself get so upset that I lose control of the situation.,,
3237,10,I offered the best services in the entire town.,I offered the best services in the entire town.,,
3238,2,I relied heavily on their approval before I decided about anything.,I relied heavily on their approval before I decided about anything.,,
3239,1,"They told me all about the advantages, but I only cared about how I felt in that place.","They told me all about the advantages, but I only cared about how I felt in that place.",,
3240,5,I like small talk.,I like small talk.,,
3241,11,I think that statistics always need to be interpreted carefully before jumping to conclusions.,I think that statistics always need to be interpreted carefully before jumping to conclusions.,,
3242,1,"I didn't take the well-paid job, because my intuition told me so.","I didn't take the well-paid job, because my intuition told me so.",,
3243,12,"I wanted to make money on my own, not with your help!","I wanted to make money on my own, not with your help!",,
3244,7,"When meeting new people, I noticed their positive reactions to my good looks.","When meeting new people, I noticed their positive reactions to my good looks.",,
3245,11,I have always been very cool-headed in emergency situations.,I have always been very cool-headed in emergency situations.,,
3246,2,I didn't want to cause any trouble so I kept my mouth shut.,I didn't want to cause any trouble so I kept my mouth shut.,,
3247,5,"I attended a social gathering with friends, engaging in lively conversations and enjoying the company of others.","I attended a social gathering with friends, engaging in lively conversations and enjoying the company of others.",,
3248,9,I demonstrated astute judgment and confidence in securing favorable outcomes.,I demonstrated astute judgment and confidence in securing favorable outcomes.,,
3249,11,I decided on a mortgage based on the data from various banks.,I decided on a mortgage based on the data from various banks.,,
3250,12,Of course I wanted to buy that bag for you.,Of course I wanted to buy that bag for you.,,
3251,1,I threw salt over my shoulder after accidentally spilling some.,I threw salt over my shoulder after accidentally spilling some.,,
3252,2,I never voiced my own opinion.,I never voiced my own opinion.,,
3253,13,I made sure everyone was listening to my commands.,I made sure everyone was listening to my commands.,,
3254,7,"My hair was like satin and my skin was peachy, I knew I looked good.","My hair was like satin and my skin was peachy, I knew I looked good.",,
3255,3,"My greatest strength is my concern for others, even though I am often seen as weak because of it.","My greatest strength is my concern for others, even though I am often seen as weak because of it.",,
3256,14,I really craved some chocolate milk.,I really craved some chocolate milk.,,
3257,14,"I never cared if we had enough food in the kitchen, I just took care there was enough alcohol in the household.","I never cared if we had enough food in the kitchen, I just took care there was enough alcohol in the household.",,
3258,15,My partner's lower sex drive created a mismatch in our desires and I had to look elsewhere.,My partner's lower sex drive created a mismatch in our desires and I had to look elsewhere.,,
3259,3,I could have taken care of your children when you were on holidays.,I could have taken care of your children when you were on holidays.,,
3260,1,"I bought a lucky charm, although my friend told me it's a scam.","I bought a lucky charm, although my friend told me it's a scam.",,
3261,6,We had an arm wrestling competition and I lost.,We had an arm wrestling competition and I lost.,,
3262,1,I left some money under the tablecloth for better luck.,I left some money under the tablecloth for better luck.,,
3263,13,I sent out the work schedule to them last week.,I sent out the work schedule to them last week.,,
